20200811 085000;2.93020000;2.93020000;2.93020000;2.93020000;0.00000000
20200811 085100;2.93020000;2.93020000;2.93020000;2.93020000;153.80000000
20200811 085200;2.93020000;2.93020000;2.93020000;2.93020000;0.00000000
20200811 085300;2.93020000;2.93020000;2.93020000;2.93020000;0.00000000
20200811 085400;2.93040000;2.93170000;2.93030000;2.93170000;268.07000000
20200811 085500;2.93170000;2.93170000;2.93170000;2.93170000;0.00000000
20200811 085600;2.93280000;2.93280000;2.93170000;2.93170000;1595.00000000
20200811 085700;2.93170000;2.93170000;2.93170000;2.93170000;0.00000000
20200811 085800;2.96000000;2.96000000;2.96000000;2.96000000;730.63000000
20200811 085900;2.96000000;2.96000000;2.96000000;2.96000000;0.00000000
20200811 090000;2.96000000;2.96000000;2.96000000;2.96000000;88.76000000
20200811 090100;2.94640000;2.94640000;2.94640000;2.94640000;17.00000000
20200811 090200;2.94640000;2.94640000;2.94640000;2.94640000;0.00000000
20200811 090300;2.94640000;2.94640000;2.94640000;2.94640000;0.00000000
20200811 090400;2.94650000;2.94650000;2.94070000;2.94070000;2483.07000000
20200811 090500;2.94070000;2.94070000;2.94070000;2.94070000;661.09000000
20200811 090600;2.93890000;2.94000000;2.93400000;2.93400000;135.66000000
20200811 090700;2.93400000;2.93400000;2.93400000;2.93400000;0.00000000
20200811 090800;2.93700000;2.93700000;2.93020000;2.93020000;863.09000000
20200811 090900;2.93020000;2.93020000;2.93020000;2.93020000;1010.73000000
20200811 091000;2.93020000;2.93020000;2.93020000;2.93020000;3.65000000
20200811 091100;2.93020000;2.93020000;2.92860000;2.92860000;826.23000000
20200811 091200;2.95870000;2.95870000;2.95870000;2.95870000;4.00000000
20200811 091300;2.95870000;2.95870000;2.95870000;2.95870000;0.00000000
20200811 091400;2.93020000;2.93830000;2.93020000;2.93830000;656.01000000
20200811 091500;2.93830000;2.93830000;2.93830000;2.93830000;0.00000000
20200811 091600;2.94870000;2.94870000;2.94870000;2.94870000;315.61000000
20200811 091700;2.94870000;2.94870000;2.94870000;2.94870000;0.00000000
20200811 091800;2.94950000;2.94950000;2.94910000;2.94910000;1020.10000000
20200811 091900;2.94910000;2.94910000;2.94910000;2.94910000;0.00000000
20200811 092000;2.94900000;2.94900000;2.94200000;2.94200000;547.37000000
20200811 092100;2.94200000;2.94200000;2.94200000;2.94200000;0.00000000
20200811 092200;2.94200000;2.94200000;2.94200000;2.94200000;0.00000000
20200811 092300;2.95870000;2.95880000;2.95870000;2.95880000;15.76000000
20200811 092400;2.95880000;2.97360000;2.95880000;2.97360000;41.19000000
20200811 092500;2.97360000;2.97360000;2.97360000;2.97360000;800.37000000
20200811 092600;2.95880000;2.95880000;2.95880000;2.95880000;22.00000000
20200811 092700;2.95880000;2.95880000;2.94020000;2.94020000;693.38000000
20200811 092800;2.94020000;2.94020000;2.94020000;2.94020000;0.00000000
20200811 092900;2.94020000;2.94020000;2.94020000;2.94020000;0.00000000
20200811 093000;2.94000000;2.97250000;2.93800000;2.93800000;592.60000000
20200811 093100;2.93800000;2.93800000;2.93800000;2.93800000;0.00000000
20200811 093200;2.93930000;2.96000000;2.93800000;2.94160000;2334.80000000
20200811 093300;2.93810000;2.93810000;2.93800000;2.93800000;203.62000000
20200811 093400;2.93800000;2.93800000;2.93280000;2.93280000;556.50000000
20200811 093500;2.95090000;2.95090000;2.93160000;2.93190000;2103.65000000
20200811 093600;2.93190000;2.93190000;2.93190000;2.93190000;0.00000000
20200811 093700;2.93190000;2.93190000;2.93190000;2.93190000;0.00000000
20200811 093800;2.93290000;2.93290000;2.93040000;2.93040000;329.67000000
20200811 093900;2.93070000;2.95080000;2.93040000;2.95080000;1116.90000000
20200811 094000;2.94060000;2.94060000;2.94060000;2.94060000;130.84000000
20200811 094100;2.94050000;2.94060000;2.94050000;2.94060000;50.00000000
20200811 094200;2.94060000;2.94070000;2.94050000;2.94070000;179.03000000
20200811 094300;2.94050000;2.94050000;2.94050000;2.94050000;360.66000000
20200811 094400;2.94070000;2.94070000;2.94070000;2.94070000;549.32000000
20200811 094500;2.94070000;2.94070000;2.94070000;2.94070000;537.00000000
20200811 094600;2.94070000;2.94070000;2.94070000;2.94070000;151.00000000
20200811 094700;2.94070000;2.94070000;2.93070000;2.93070000;356.75000000
20200811 094800;2.93030000;2.93030000;2.93020000;2.93020000;280.27000000
20200811 094900;2.95070000;2.95070000;2.95070000;2.95070000;16.95000000
20200811 095000;2.93030000;2.93030000;2.91480000;2.91480000;1165.14000000
20200811 095100;2.91480000;2.91480000;2.91480000;2.91480000;0.00000000
20200811 095200;2.91480000;2.91480000;2.91480000;2.91480000;0.00000000
20200811 095300;2.91480000;2.91480000;2.91480000;2.91480000;204.67000000
20200811 095400;2.91480000;2.91480000;2.91480000;2.91480000;617.00000000
20200811 095500;2.91480000;2.91480000;2.90590000;2.90840000;1461.40000000
20200811 095600;2.90150000;2.90150000;2.87980000;2.90120000;686.57000000
20200811 095700;2.87980000;2.89750000;2.86200000;2.86200000;852.25000000
